"InternalReference","Description","ItemCategory","ItemCategory2","Department","Weight","Dimension","Length","Thickness","UsedFor","Finishing","SAD_UOM","conversion_rate","PURCHASE_UOM","Warehouse_QTY","Available_QTY","Warehouse_QTY_SG","Available_QTY_SG","PQ_QTY","PO_QTY","MinQty","reOrderQty","drawing_Ref_T1","drawing_Ref_T2","drawing_Ref_FRP","PackingReference","our_final_price","market_final_price"
"CleatANY-18-14-SS304","SS304 Cleat ANY - (Ø18 & Ø14) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.2",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_4","T1-SE-ACCD-2000-001_Sheet_4","N/A","BOX","4.5","4.5"
"CleatANY-18-14-SS316","SS316 Cleat ANY - (Ø18 & Ø14) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.2",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_4","T1-SE-ACCD-2000-001_Sheet_4","N/A","BOX","12.26","13.46"
"CleatANY-18-HDG","HDG Cleat ANY - (All Ø18)","FABRICATION","ACCESSORIES","GALVANIZING","1.25",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_4","T2-SE-ACCD-2020-001_Sheet_4","N/A","BOX","4.8873","5.071"
"CleatANY-18-MS","MS Cleat ANY - (All Ø18)","FABRICATION","ACCESSORIES","ACCESSORIES","1.2",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_4","T2-SE-ACCD-2020-001_Sheet_4","N/A","BOX","3.5123","3.696"
"CleatANY-18-SS304","SS304 Cleat ANY - (All Ø18) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.2",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_4","T1-SE-ACCD-2000-001_Sheet_4","N/A","BOX","4.5","4.5"
"CleatANY-18-SS316","SS316 Cleat ANY - (All Ø18) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.2",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_4","T1-SE-ACCD-2000-001_Sheet_4","N/A","BOX","12.26","13.46"
"CleatAY-14-HDG","HDG Cleat AY - (All Ø14)","FABRICATION","ACCESSORIES","GALVANIZING","1.18",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","4.8873","5.071"
"CleatAY-14-MS","MS Cleat AY - (All Ø14)","FABRICATION","ACCESSORIES","ACCESSORIES","1.15",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","3.5123","3.696"
"CleatAY-14-SS304","SS304 Cleat AY - (All Ø14) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.15",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","4.5","4.5"
"CleatAY-14-SS316","SS316 Cleat AY - (All Ø14) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.15",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","12.26","13.46"
"CleatAY-18-14-HDG","HDG Cleat AY - (Ø18 & Ø14)","FABRICATION","ACCESSORIES","GALVANIZING","1.18",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","4.8873","5.071"
"CleatAY-18-14-MS","MS Cleat AY - (Ø18 & Ø14)","FABRICATION","ACCESSORIES","ACCESSORIES","1.14",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","3.5123","3.696"
"CleatAY-18-14-SS304","SS304 Cleat AY - (Ø18 & Ø14) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.15",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","4.5","4.5"
"CleatAY-18-HDG","HDG Cleat AY - (All Ø18)","FABRICATION","ACCESSORIES","GALVANIZING","1.18",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T2-SE-ACCD-2020-001_Sheet_2","N/A","BOX","4.8873","5.071"
"CleatAY-18-MS","MS Cleat AY - (All Ø18)","FABRICATION","ACCESSORIES","ACCESSORIES","1.12",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T2-SE-ACCD-2020-001_Sheet_2","N/A","BOX","3.5123","3.696"
"CleatAY-18-SS304","SS304 Cleat AY - (All Ø18) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.15",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","4.5","4.5"
"CleatAY-18-SS316","SS316 Cleat AY - (All Ø18) - 2.5mm(thk)","FABRICATION","ACCESSORIES","ACCESSORIES","1.15",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_2","T1-SE-ACCD-2000-001_Sheet_2","N/A","BOX","12.26","13.46"
"1A25-m-S1","[Type 1] SS304 Tank Panel 2.5mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","26.6805","[Type 1] 1M x 1M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","313.5721","438.94"
"1A25-m-S1-NE","[Type 1] SS304 Tank Panel 2.5mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","26.6805","[Type 1] 1M x 1M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","313.5721","438.94"
"1A25-m-S2","[Type 1] SS316 Tank Panel 2.5mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","22.5","[Type 1] 1M x 1M","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","613","673"
"1A25-m-S2-NE","[Type 1] SS316 Tank Panel 2.5mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","22.5","[Type 1] 1M x 1M","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","613","673"
"1A25-i-S1","[Type 1] SS304 Tank Panel 2.5mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","41.4405","[Type 1] 4ft x 4ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","497.1431","838.02"
"1A25-i-S1-NE","[Type 1] SS304 Tank Panel 2.5mm(thk) x 4' x 4'[A(NE)]","FABRICATION","PANEL","PANEL-STEEL","41.4405","[Type 1] 4ft x 4ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","497.1431","838.02"
"1A2-m-S1","[Type 1] SS304 Tank Panel 2.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","21.3435","[Type 1] 1M x 1M","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","255.5833","351.12"
"1A2-m-S2","[Type 1] SS316 Tank Panel 2.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","21.3435","[Type 1] 1M x 1M","0","2","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","496.9","496.9"
"1A25-i-S2","[Type 1] SS316 Tank Panel 2.5mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","41.7015","[Type 1] 4ft x 4ft","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1045","1045"
"1A25-i-S2-NE","[Type 1] SS316 Tank Panel 2.5mm(thk) x 4' x 4'[A(NE)]","FABRICATION","PANEL","PANEL-STEEL","41.7015","[Type 1] 4ft x 4ft","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1045","1045"
"1A2-i-S1","[Type 1] SS304 Tank Panel 2.0mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","33.1515","[Type 1] 4ft x 4ft","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","423.8815","670.395"
"1A2-i-S2","[Type 1] SS316 Tank Panel 2.0mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","33.363","[Type 1] 4ft x 4ft","0","2","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","836","836"
"1A3-i-S1","[Type 1] SS304 Tank Panel 3.0mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","39.3","[Type 1] 4ft x 4ft","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","584","514"
"1A3-i-S1-NE","[Type 1] SS304 Tank Panel 3.0mm(thk) x 4' x 4'[A(NE)]","FABRICATION","PANEL","PANEL-STEEL","39.3","[Type 1] 4ft x 4ft","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","584","514"
"1A3-i-S2","[Type 1] SS316 Tank Panel 3.0mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","39.3","[Type 1] 4ft x 4ft","0","3","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","749","749"
"1A3-i-S2-NE","[Type 1] SS316 Tank Panel 3.0mm(thk) x 4' x 4'[A(NE)]","FABRICATION","PANEL","PANEL-STEEL","39.3","[Type 1] 4ft x 4ft","0","3","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","749","749"
"1A3-m-S1","[Type 1] SS304 Tank Panel 3.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","26.7","[Type 1] 1M x 1M","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","374.71","570"
"1A3-m-S1-NE","[Type 1] SS304 Tank Panel 3.0mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","26.7","[Type 1] 1M x 1M","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","374.71","570"
"1A3-m-S2","[Type 1] SS316 Tank Panel 3.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","26.7","[Type 1] 1M x 1M","0","3","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","732","463.5"
"1A3-m-S2-NE","[Type 1] SS316 Tank Panel 3.0mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","26.7","[Type 1] 1M x 1M","0","3","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","732","463.5"
"1A45-i-HDG","[Type 1] HDG Tank Panel A - 4.5mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","58.25","[Type 1] 4ft x 4ft","0","4.5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","309.935","284.944"
"1A45-i-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 4.5mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","58.25","[Type 1] 4ft x 4ft","0","4.5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","309.935","284.944"
"1A45-i-MS","[Type 1] MS Tank Panel A - 4.5mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","57","[Type 1] 4ft x 4ft","0","4.5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","234.31","209.319"
"1A45-i-MS-NE","[Type 1] MS Tank Panel A(NE) - 4.5mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","57","[Type 1] 4ft x 4ft","0","4.5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","234.31","209.319"
"1A45-m-HDG","[Type 1] HDG Tank Panel A - 4.5mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","40.68","[Type 1] 1M x 1M","0","4.5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","193.625","225.092"
"1A45-m-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 4.5mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","40.68","[Type 1] 1M x 1M","0","4.5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","193.625","225.092"
"1A45-m-MS","[Type 1] MS Tank Panel A - 4.5mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","39.8","[Type 1] 1M x 1M","0","4.5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","141.75","173.217"
"1A45-m-MS-NE","[Type 1] MS Tank Panel A(NE) - 4.5mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","39.8","[Type 1] 1M x 1M","0","4.5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","141.75","173.217"
"1A4-i-HDG","[Type 1] HDG Tank Panel A - 4.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","53.55","[Type 1] 4ft x 4ft","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","272.672","257.929"
"1A4-i-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 4.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","53.55","[Type 1] 4ft x 4ft","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","272.672","257.929"
"1A4-i-MS","[Type 1] MS Tank Panel A - 4.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","52.4","[Type 1] 4ft x 4ft","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","200.797","186.054"
"1A4-i-MS-NE","[Type 1] MS Tank Panel A(NE) - 4.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","52.4","[Type 1] 4ft x 4ft","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","200.797","186.054"
"1A4-i-S1","[Type 1] SS304 Tank Panel 4.0mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","52.4","[Type 1] 4ft x 4ft","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1037.89","1037.89"
"1A4-i-S1-NE","[Type 1] SS304 Tank Panel 4.0mm(thk) x 4' x 4'[A(NE)]","FABRICATION","PANEL","PANEL-STEEL","52.4","[Type 1] 4ft x 4ft","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1037.89","1037.89"
"1A4-i-S2","[Type 1] SS316 Tank Panel 4.0mm(thk) x 4' x 4'[A]","FABRICATION","PANEL","PANEL-STEEL","66.303","[Type 1] 4ft x 4ft","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1025.65","1025.65"
"1A4-i-S2-NE","[Type 1] SS316 Tank Panel 4.0mm(thk) x 4' x 4'[A(NE)]","FABRICATION","PANEL","PANEL-STEEL","66.303","[Type 1] 4ft x 4ft","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1025.65","1025.65"
"1A4-m-HDG","[Type 1] HDG Tank Panel A - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","36.38","[Type 1] 1M x 1M","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","194.8531","205.853"
"1A4-m-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","36.38","[Type 1] 1M x 1M","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","194.8531","205.853"
"1A4-m-MS","[Type 1] MS Tank Panel A - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 1] 1M x 1M","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","142.9781","153.978"
"1A4-m-MS-NE","[Type 1] MS Tank Panel A(NE) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 1] 1M x 1M","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","142.9781","153.978"
"1A4-m-S1","[Type 1] SS304 Tank Panel 4.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 1] 1M x 1M","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","532.625","532.625"
"1A4-m-S1-NE","[Type 1] SS304 Tank Panel 4.0mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 1] 1M x 1M","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","532.625","532.625"
"1A4-m-S2","[Type 1] SS316 Tank Panel 4.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 1] 1M x 1M","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","1007.5","1007.5"
"1A4-m-S2-NE","[Type 1] SS316 Tank Panel 4.0mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 1] 1M x 1M","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","1007.5","1007.5"
"1A5-i-HDG","[Type 1] HDG Tank Panel A - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","66.94","[Type 1] 4ft x 4ft","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","302.5267","307.028"
"1A5-i-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","66.94","[Type 1] 4ft x 4ft","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","302.5267","307.028"
"1A5-i-MS","[Type 1] MS Tank Panel A - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","65.5","[Type 1] 4ft x 4ft","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","218.7767","223.278"
"1A5-i-MS-NE","[Type 1] MS Tank Panel A(NE) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","65.5","[Type 1] 4ft x 4ft","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","218.7767","223.278"
"1A5-m-HDG","[Type 1] HDG Tank Panel A - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","45.48","[Type 1] 1M x 1M","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","235.6158","244.8"
"1A5-m-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","45.48","[Type 1] 1M x 1M","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","235.6158","244.8"
"1A5-m-MS","[Type 1] MS Tank Panel A - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","44.5","[Type 1] 1M x 1M","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","175.6158","184.8"
"1A5-m-MS-NE","[Type 1] MS Tank Panel A(NE) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","44.5","[Type 1] 1M x 1M","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","175.6158","184.8"
"1A6-i-HDG","[Type 1] HDG Tank Panel A - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","80.74","[Type 1] 4ft x 4ft","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","357.48","367.2915"
"1A6-i-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","80.74","[Type 1] 4ft x 4ft","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","357.48","367.2915"
"1A6-i-MS","[Type 1] MS Tank Panel A - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","79","[Type 1] 4ft x 4ft","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","259.98","269.7915"
"1A6-i-MS-NE","[Type 1] MS Tank Panel A(NE) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","79","[Type 1] 4ft x 4ft","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-IMP-MS-11-001","N/A","N/A","BUNDLE","259.98","269.7915"
"1A6-m-HDG","[Type 1] HDG Tank Panel A - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","56.41","[Type 1] 1M x 1M","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","297","297.0115"
"1A6-m-HDG-NE","[Type 1] HDG Tank Panel A(NE) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","56.41","[Type 1] 1M x 1M","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","297","297.0115"
"1A6-m-MS","[Type 1] MS Tank Panel A - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 1] 1M x 1M","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","223.25","223.2615"
"1A6-m-MS-NE","[Type 1] MS Tank Panel A(NE) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 1] 1M x 1M","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-11-001","N/A","N/A","BUNDLE","223.25","223.2615"
"1A6-m-S2","[Type 1] SS316 Tank Panel 6.0mm(thk) x 1M x 1M [A]","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 1] 1M x 1M","0","6","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","967.64","967.64"
"1A6-m-S2-NE","[Type 1] SS316 Tank Panel 6.0mm(thk) x 1M x 1M [A(NE)]","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 1] 1M x 1M","0","6","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","967.64","967.64"
"1AB25-i-S1","[Type 1] SS304 Tank Panel 2.5mm(thk) x 4' x 4'[AB]","FABRICATION","PANEL","PANEL-STEEL","41.4405","[Type 1] 4ft x 4ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","497.1431","838.02"
"1AB25-i-S2","[Type 1] SS316 Tank Panel 2.5mm(thk) x 4' x 4'[AB]","FABRICATION","PANEL","PANEL-STEEL","41.7015","[Type 1] 4ft x 4ft","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1045","1045"
"1AB25-m-S1","[Type 1] SS304 Tank Panel 2.5mm(thk) x 1M x 1M [AB]","FABRICATION","PANEL","PANEL-STEEL","26.6805","[Type 1] 1M x 1M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","SE-PL-MT-SS-11-001","N/A","N/A","BUNDLE","313.5721","438.94"
